gene1	gene2	pathwayID	type
C4BPB	C4B	hsa05133	--|
TLR4	TICAM2	hsa05133	--gt
TICAM2	TICAM1	hsa05133	--gt
TLR4	MAPK1	hsa05133	--gt
TLR4	MAPK3	hsa05133	--gt
TLR4	GNAI1	hsa05133	--gt
TLR4	GNAI2	hsa05133	--gt
TLR4	GNAI3	hsa05133	--gt
GNAI1	MAPK14	hsa05133	--gt
GNAI1	MAPK11	hsa05133	--gt
GNAI1	MAPK13	hsa05133	--gt
GNAI1	MAPK12	hsa05133	--gt
GNAI2	MAPK14	hsa05133	--gt
GNAI2	MAPK11	hsa05133	--gt
GNAI2	MAPK13	hsa05133	--gt
GNAI2	MAPK12	hsa05133	--gt
GNAI3	MAPK14	hsa05133	--gt
GNAI3	MAPK11	hsa05133	--gt
GNAI3	MAPK13	hsa05133	--gt
GNAI3	MAPK12	hsa05133	--gt
GNAI1	MAPK8	hsa05133	--gt
GNAI1	MAPK9	hsa05133	--gt
GNAI1	MAPK10	hsa05133	--gt
GNAI2	MAPK8	hsa05133	--gt
GNAI2	MAPK9	hsa05133	--gt
GNAI2	MAPK10	hsa05133	--gt
GNAI3	MAPK8	hsa05133	--gt
GNAI3	MAPK9	hsa05133	--gt
GNAI3	MAPK10	hsa05133	--gt
GNAI1	MAPK1	hsa05133	--gt
GNAI1	MAPK3	hsa05133	--gt
GNAI2	MAPK1	hsa05133	--gt
GNAI2	MAPK3	hsa05133	--gt
GNAI3	MAPK1	hsa05133	--gt
GNAI3	MAPK3	hsa05133	--gt
TRAF6	MAPK14	hsa05133	--gt
TRAF6	MAPK11	hsa05133	--gt
TRAF6	MAPK13	hsa05133	--gt
TRAF6	MAPK12	hsa05133	--gt
TRAF6	MAPK8	hsa05133	--gt
TRAF6	MAPK9	hsa05133	--gt
TRAF6	MAPK10	hsa05133	--gt
TRAF6	NFKB1	hsa05133	--gt
TRAF6	RELA	hsa05133	--gt
TICAM1	IRF3	hsa05133	--gt
MAPK14	FOS	hsa05133	--gt
MAPK14	JUN	hsa05133	--gt
MAPK11	FOS	hsa05133	--gt
MAPK11	JUN	hsa05133	--gt
MAPK13	FOS	hsa05133	--gt
MAPK13	JUN	hsa05133	--gt
MAPK12	FOS	hsa05133	--gt
MAPK12	JUN	hsa05133	--gt
MAPK8	FOS	hsa05133	--gt
MAPK8	JUN	hsa05133	--gt
MAPK9	FOS	hsa05133	--gt
MAPK9	JUN	hsa05133	--gt
MAPK10	FOS	hsa05133	--gt
MAPK10	JUN	hsa05133	--gt
MAPK1	FOS	hsa05133	--gt
MAPK1	JUN	hsa05133	--gt
MAPK3	FOS	hsa05133	--gt
MAPK3	JUN	hsa05133	--gt
NOD1	IL1A	hsa05133	--gt
NOD1	IL1B	hsa05133	--gt
IL1A	NOS2	hsa05133	--gt
IL1B	NOS2	hsa05133	--gt
IRF1	IL12A	hsa05133	--gt
IRF1	IL12B	hsa05133	--gt
IRF8	IL12A	hsa05133	--gt
IRF8	IL12B	hsa05133	--gt
APAF1	CASP9	hsa05134	--gt
CYCS	CASP9	hsa05134	--gt
CASP9	CASP3	hsa05134	--gt
EEF1A1	HSF1	hsa05134	--gt
EEF1A2	HSF1	hsa05134	--gt
CASP1	IL18	hsa05134	--gt
CASP1	IL1B	hsa05134	--gt
NAIP	CASP7	hsa05134	--gt
NAIP	CASP1	hsa05134	--gt
CASP1	CASP7	hsa05134	--gt
CD14	TLR2	hsa05134	--gt
CD14	TLR4	hsa05134	--gt
TLR5	MYD88	hsa05134	--gt
TLR2	MYD88	hsa05134	--gt
TLR4	MYD88	hsa05134	--gt
C3	CR1	hsa05134	---
C3	CR1L	hsa05134	---
NFKBIA	NFKB1	hsa05134	-+-
NFKBIA	RELA	hsa05134	-+-
HSF1	HSPA1A	hsa05134	--gt
HSF1	HSPA1B	hsa05134	--gt
HSF1	HSPA1L	hsa05134	--gt
HSF1	HSPA2	hsa05134	--gt
HSF1	HSPA6	hsa05134	--gt
HSF1	HSPA8	hsa05134	--gt
MYD88	TNF	hsa05134	--gt
MYD88	IL1B	hsa05134	--gt
MYD88	IL6	hsa05134	--gt
MYD88	IL12A	hsa05134	--gt
MYD88	IL12B	hsa05134	--gt
MYD88	CXCL8	hsa05134	--gt
MYD88	CXCL1	hsa05134	--gt
MYD88	CXCL2	hsa05134	--gt
MYD88	CXCL3	hsa05134	--gt
PTK2	PXN	hsa05135	--gt
SRC	BCAR1	hsa05135	--gt
BCAR1	CRK	hsa05135	--gt
BCAR1	CRKL	hsa05135	--gt
CRK	DOCK1	hsa05135	--gt
CRKL	DOCK1	hsa05135	--gt
DOCK1	RAC1	hsa05135	--gt
DOCK1	RAC2	hsa05135	--gt
DOCK1	RAC3	hsa05135	--gt
PTK2B	RAC1	hsa05135	--gt
PTK2B	RAC2	hsa05135	--gt
PTK2B	RAC3	hsa05135	--gt
PTK2	RAC1	hsa05135	--gt
PTK2	RAC2	hsa05135	--gt
PTK2	RAC3	hsa05135	--gt
RAC1	PIP5K1C	hsa05135	--gt
RAC1	PIP5K1A	hsa05135	--gt
RAC1	PIP5K1B	hsa05135	--gt
RAC2	PIP5K1C	hsa05135	--gt
RAC2	PIP5K1A	hsa05135	--gt
RAC2	PIP5K1B	hsa05135	--gt
RAC3	PIP5K1C	hsa05135	--gt
RAC3	PIP5K1A	hsa05135	--gt
RAC3	PIP5K1B	hsa05135	--gt
RAC1	WASL	hsa05135	--gt
RAC2	WASL	hsa05135	--gt
RAC3	WASL	hsa05135	--gt
WASL	ACTR3	hsa05135	--gt
WASL	ACTR2	hsa05135	--gt
WASL	ACTR3B	hsa05135	--gt
WASL	ACTR3C	hsa05135	--gt
ACTR3	ACTB	hsa05135	--gt
ACTR3	ACTG1	hsa05135	--gt
ACTR2	ACTB	hsa05135	--gt
ACTR2	ACTG1	hsa05135	--gt
ACTR3B	ACTB	hsa05135	--gt
ACTR3B	ACTG1	hsa05135	--gt
ACTR3C	ACTB	hsa05135	--gt
ACTR3C	ACTG1	hsa05135	--gt
ARF6	PIP5K1C	hsa05135	--gt
ARF6	PIP5K1A	hsa05135	--gt
ARF6	PIP5K1B	hsa05135	--gt
WIPF2	WASL	hsa05135	--gt
WIPF3	WASL	hsa05135	--gt
WIPF1	WASL	hsa05135	--gt
RAC1	BAIAP2	hsa05135	--gt
RAC2	BAIAP2	hsa05135	--gt
RAC3	BAIAP2	hsa05135	--gt
BAIAP2	WASF2	hsa05135	--gt
WASF2	ACTR3	hsa05135	--gt
WASF2	ACTR2	hsa05135	--gt
WASF2	ACTR3B	hsa05135	--gt
WASF2	ACTR3C	hsa05135	--gt
SRC	ARHGEF12	hsa05135	--gt
SRC	ARHGEF28	hsa05135	--gt
SRC	ARHGEF1	hsa05135	--gt
PXN	ARHGEF7	hsa05135	--gt
PXN	GIT2	hsa05135	--gt
SRC	GIT2	hsa05135	--gt
SRC	ARHGEF7	hsa05135	--gt
SRC	PXN	hsa05135	---
ARHGEF12	RHOA	hsa05135	--gt
ARHGEF28	RHOA	hsa05135	--gt
ARHGEF1	RHOA	hsa05135	--gt
RHOA	ROCK1	hsa05135	--gt
RHOA	ROCK2	hsa05135	--gt
GIT2	CDC42	hsa05135	--gt
ARHGEF7	CDC42	hsa05135	--gt
CDC42	WAS	hsa05135	--gt
WAS	ACTR3	hsa05135	--gt
WAS	ACTR2	hsa05135	--gt
WAS	ACTR3B	hsa05135	--gt
WAS	ACTR3C	hsa05135	--gt
RHOA	PKN1	hsa05135	--gt
RHOA	PKN2	hsa05135	--gt
PKN1	MEFV	hsa05135	--|
PKN2	MEFV	hsa05135	--|
RPS6KA6	MEFV	hsa05135	--|
RPS6KA1	MEFV	hsa05135	--|
RPS6KA2	MEFV	hsa05135	--|
RPS6KA3	MEFV	hsa05135	--|
RAC1	LIMK1	hsa05135	--gt
LIMK1	CASP1	hsa05135	--gt
TLR4	MYD88	hsa05135	--gt
MAP2K1	MAPK1	hsa05135	--gt
MAP2K1	MAPK3	hsa05135	--gt
MAP2K2	MAPK1	hsa05135	--gt
MAP2K2	MAPK3	hsa05135	--gt
MAP2K3	MAPK14	hsa05135	--gt
MAP2K3	MAPK11	hsa05135	--gt
MAP2K3	MAPK13	hsa05135	--gt
MAP2K3	MAPK12	hsa05135	--gt
MAP2K6	MAPK14	hsa05135	--gt
MAP2K6	MAPK11	hsa05135	--gt
MAP2K6	MAPK13	hsa05135	--gt
MAP2K6	MAPK12	hsa05135	--gt
MAP2K7	MAPK8	hsa05135	--gt
MAP2K7	MAPK9	hsa05135	--gt
MAP2K7	MAPK10	hsa05135	--gt
MAP2K4	MAPK8	hsa05135	--gt
MAP2K4	MAPK9	hsa05135	--gt
MAP2K4	MAPK10	hsa05135	--gt
MAPK1	FOS	hsa05135	--gt
MAPK1	JUN	hsa05135	--gt
MAPK3	FOS	hsa05135	--gt
MAPK3	JUN	hsa05135	--gt
MAPK14	FOS	hsa05135	--gt
MAPK14	JUN	hsa05135	--gt
MAPK11	FOS	hsa05135	--gt
MAPK11	JUN	hsa05135	--gt
MAPK13	FOS	hsa05135	--gt
MAPK13	JUN	hsa05135	--gt
MAPK12	FOS	hsa05135	--gt
MAPK12	JUN	hsa05135	--gt
MAPK8	FOS	hsa05135	--gt
MAPK8	JUN	hsa05135	--gt
MAPK9	FOS	hsa05135	--gt
MAPK9	JUN	hsa05135	--gt
MAPK10	FOS	hsa05135	--gt
MAPK10	JUN	hsa05135	--gt
NFKBIA	NFKB1	hsa05135	--gt
NFKBIA	RELA	hsa05135	--gt
TLR4	TICAM1	hsa05135	--gt
TICAM1	TBK1	hsa05135	--gt
TBK1	IRF3	hsa05135	--gt
TICAM1	MAP2K7	hsa05135	--gt
TICAM1	MAP2K4	hsa05135	--gt
TICAM1	MAP2K3	hsa05135	--gt
TICAM1	MAP2K6	hsa05135	--gt
TICAM1	MAP2K1	hsa05135	--gt
TICAM1	MAP2K2	hsa05135	--gt
TLR4	PIK3CA	hsa05135	--gt
TLR4	PIK3CB	hsa05135	--gt
TLR4	PIK3CD	hsa05135	--gt
TLR4	PIK3R1	hsa05135	--gt
TLR4	PIK3R2	hsa05135	--gt
TLR4	PIK3R3	hsa05135	--gt
AKT3	GSK3B	hsa05135	--|
AKT1	GSK3B	hsa05135	--|
AKT2	GSK3B	hsa05135	--|
NFKB1	TNF	hsa05135	--gt
RELA	TNF	hsa05135	--gt
NFKB1	IL6	hsa05135	--gt
RELA	IL6	hsa05135	--gt
NFKB1	IL1B	hsa05135	--gt
RELA	IL1B	hsa05135	--gt
NFKB1	CXCL8	hsa05135	--gt
RELA	CXCL8	hsa05135	--gt
FOS	TNF	hsa05135	--gt
JUN	TNF	hsa05135	--gt
FOS	IL6	hsa05135	--gt
JUN	IL6	hsa05135	--gt
FOS	IL1B	hsa05135	--gt
JUN	IL1B	hsa05135	--gt
FOS	CXCL8	hsa05135	--gt
JUN	CXCL8	hsa05135	--gt
FOS	IFNB1	hsa05135	--gt
JUN	IFNB1	hsa05135	--gt
IRF3	IFNB1	hsa05135	--gt
AKT3	CCL2	hsa05135	--gt
AKT1	CCL2	hsa05135	--gt
AKT2	CCL2	hsa05135	--gt
LCK	ZAP70	hsa05135	--gt
ZAP70	LAT	hsa05135	--gt
ZAP70	LCP2	hsa05135	--gt
ZAP70	VAV3	hsa05135	--gt
ZAP70	VAV1	hsa05135	--gt
ZAP70	VAV2	hsa05135	--gt
LAT	PLCG1	hsa05135	--gt
LCP2	PLCG1	hsa05135	--gt
LAT	NFATC1	hsa05135	--gt
LAT	NFATC2	hsa05135	--gt
LAT	NFATC3	hsa05135	--gt
LAT	FOS	hsa05135	--gt
LAT	JUN	hsa05135	--gt
LAT	NFKB1	hsa05135	--gt
LAT	RELA	hsa05135	--gt
LCP2	NFATC1	hsa05135	--gt
LCP2	NFATC2	hsa05135	--gt
LCP2	NFATC3	hsa05135	--gt
LCP2	FOS	hsa05135	--gt
LCP2	JUN	hsa05135	--gt
LCP2	NFKB1	hsa05135	--gt
LCP2	RELA	hsa05135	--gt
VAV3	NFATC1	hsa05135	--gt
VAV3	NFATC2	hsa05135	--gt
VAV3	NFATC3	hsa05135	--gt
VAV1	NFATC1	hsa05135	--gt
VAV1	NFATC2	hsa05135	--gt
VAV1	NFATC3	hsa05135	--gt
VAV2	NFATC1	hsa05135	--gt
VAV2	NFATC2	hsa05135	--gt
VAV2	NFATC3	hsa05135	--gt
VAV3	FOS	hsa05135	--gt
VAV3	JUN	hsa05135	--gt
VAV1	FOS	hsa05135	--gt
VAV1	JUN	hsa05135	--gt
VAV2	FOS	hsa05135	--gt
VAV2	JUN	hsa05135	--gt
VAV3	NFKB1	hsa05135	--gt
VAV3	RELA	hsa05135	--gt
VAV1	NFKB1	hsa05135	--gt
VAV1	RELA	hsa05135	--gt
VAV2	NFKB1	hsa05135	--gt
VAV2	RELA	hsa05135	--gt
NFATC1	IL2	hsa05135	--gt
NFATC2	IL2	hsa05135	--gt
NFATC3	IL2	hsa05135	--gt
NFATC1	IL10	hsa05135	--gt
NFATC2	IL10	hsa05135	--gt
NFATC3	IL10	hsa05135	--gt
FOS	IL2	hsa05135	--gt
JUN	IL2	hsa05135	--gt
FOS	IL10	hsa05135	--gt
JUN	IL10	hsa05135	--gt
NFKB1	IL2	hsa05135	--gt
RELA	IL2	hsa05135	--gt
NFKB1	IL10	hsa05135	--gt
RELA	IL10	hsa05135	--gt
TLR2	MYD88	hsa05140	--gt
TLR4	MYD88	hsa05140	--gt
MYD88	IRAK1	hsa05140	--gt
MYD88	IRAK4	hsa05140	--gt
IRAK1	TRAF6	hsa05140	--gt
IRAK4	TRAF6	hsa05140	--gt
TLR2	NOS2	hsa05140	--gt
TLR4	NOS2	hsa05140	--gt
IL4	NOS2	hsa05140	--|
IL10	NOS2	hsa05140	--|
TGFB1	NOS2	hsa05140	--|
TGFB2	NOS2	hsa05140	--|
TGFB3	NOS2	hsa05140	--|
C3	CR1	hsa05140	---
C3	CR1L	hsa05140	---
C3	ITGAM	hsa05140	---
C3	ITGB2	hsa05140	---
LOC102723407	FCGR1A	hsa05140	---
LOC102723407	FCGR2A	hsa05140	---
LOC102723407	FCGR3A	hsa05140	---
LOC102723407	FCGR3B	hsa05140	---
LOC102723407	FCGR2C	hsa05140	---
FCGR1A	PRKCB	hsa05140	28
FCGR2A	PRKCB	hsa05140	28
FCGR3A	PRKCB	hsa05140	28
FCGR3B	PRKCB	hsa05140	28
FCGR2C	PRKCB	hsa05140	28
PRKCB	MAPK1	hsa05140	--gt
PRKCB	MAPK3	hsa05140	--gt
MAPK1	ELK1	hsa05140	--gt
MAPK3	ELK1	hsa05140	--gt
MAPK1	JUN	hsa05140	--gt
MAPK3	JUN	hsa05140	--gt
FCGR1A	MAPK14	hsa05140	--gt
FCGR1A	MAPK11	hsa05140	--gt
FCGR1A	MAPK13	hsa05140	--gt
FCGR1A	MAPK12	hsa05140	--gt
FCGR2A	MAPK14	hsa05140	--gt
FCGR2A	MAPK11	hsa05140	--gt
FCGR2A	MAPK13	hsa05140	--gt
FCGR2A	MAPK12	hsa05140	--gt
FCGR3A	MAPK14	hsa05140	--gt
FCGR3A	MAPK11	hsa05140	--gt
FCGR3A	MAPK13	hsa05140	--gt
FCGR3A	MAPK12	hsa05140	--gt
FCGR3B	MAPK14	hsa05140	--gt
FCGR3B	MAPK11	hsa05140	--gt
FCGR3B	MAPK13	hsa05140	--gt
FCGR3B	MAPK12	hsa05140	--gt
FCGR2C	MAPK14	hsa05140	--gt
FCGR2C	MAPK11	hsa05140	--gt
FCGR2C	MAPK13	hsa05140	--gt
FCGR2C	MAPK12	hsa05140	--gt
EEF1A1	PTPN6	hsa05140	--gt
EEF1A2	PTPN6	hsa05140	--gt
PTPN6	MAPK1	hsa05140	--|
PTPN6	MAPK3	hsa05140	--|
PTPN6	JAK1	hsa05140	--|
PTPN6	JAK2	hsa05140	--|
CR1	PTGS2	hsa05140	--gt
CR1L	PTGS2	hsa05140	--gt
ITGAM	PTGS2	hsa05140	--gt
ITGB2	PTGS2	hsa05140	--gt
FCGR1A	PTGS2	hsa05140	--gt
FCGR2A	PTGS2	hsa05140	--gt
FCGR3A	PTGS2	hsa05140	--gt
FCGR3B	PTGS2	hsa05140	--gt
FCGR2C	PTGS2	hsa05140	--gt
NFKBIA	NFKB1	hsa05140	-+-
NFKBIA	RELA	hsa05140	-+-
NFKBIB	NFKB1	hsa05140	-+-
NFKBIB	RELA	hsa05140	-+-
JAK1	STAT1	hsa05140	--gt
JAK2	STAT1	hsa05140	--gt
NFKB1	IL1A	hsa05140	--gt
RELA	IL1A	hsa05140	--gt
NFKB1	IL1B	hsa05140	--gt
RELA	IL1B	hsa05140	--gt
NFKB1	IL12A	hsa05140	--gt
NFKB1	IL12B	hsa05140	--gt
RELA	IL12A	hsa05140	--gt
RELA	IL12B	hsa05140	--gt
NFKB1	TNF	hsa05140	--gt
RELA	TNF	hsa05140	--gt
ELK1	FOS	hsa05140	--gt
MAPK14	NOS2	hsa05140	--gt
MAPK11	NOS2	hsa05140	--gt
MAPK13	NOS2	hsa05140	--gt
MAPK12	NOS2	hsa05140	--gt
MAPK14	IL12A	hsa05140	--gt
MAPK14	IL12B	hsa05140	--gt
MAPK11	IL12A	hsa05140	--gt
MAPK11	IL12B	hsa05140	--gt
MAPK13	IL12A	hsa05140	--gt
MAPK13	IL12B	hsa05140	--gt
MAPK12	IL12A	hsa05140	--gt
MAPK12	IL12B	hsa05140	--gt
STAT1	NOS2	hsa05140	--gt
STAT1	IL12A	hsa05140	--gt
STAT1	IL12B	hsa05140	--gt
STAT1	HLA-DMA	hsa05140	--gt
STAT1	HLA-DMB	hsa05140	--gt
STAT1	HLA-DOA	hsa05140	--gt
STAT1	HLA-DOB	hsa05140	--gt
STAT1	HLA-DPA1	hsa05140	--gt
STAT1	HLA-DPB1	hsa05140	--gt
STAT1	HLA-DQA1	hsa05140	--gt
STAT1	HLA-DQA2	hsa05140	--gt
STAT1	HLA-DQB1	hsa05140	--gt
STAT1	HLA-DRA	hsa05140	--gt
STAT1	HLA-DRB1	hsa05140	--gt
STAT1	HLA-DRB3	hsa05140	--gt
STAT1	HLA-DRB4	hsa05140	--gt
STAT1	HLA-DRB5	hsa05140	--gt
TLR4	TICAM1	hsa05142	--gt
TLR9	MYD88	hsa05142	--gt
MYD88	IRAK1	hsa05142	--gt
MYD88	IRAK4	hsa05142	--gt
IRAK1	TRAF6	hsa05142	--gt
IRAK4	TRAF6	hsa05142	--gt
TRAF6	MAP2K4	hsa05142	--gt
TRAF6	CHUK	hsa05142	--gt
TRAF6	IKBKB	hsa05142	--gt
TRAF6	IKBKG	hsa05142	--gt
TRAF6	MAPK1	hsa05142	--gt
TRAF6	MAPK3	hsa05142	--gt
TRAF6	MAPK14	hsa05142	--gt
TRAF6	MAPK11	hsa05142	--gt
TRAF6	MAPK13	hsa05142	--gt
TRAF6	MAPK12	hsa05142	--gt
MAP2K4	MAPK8	hsa05142	--gt
MAP2K4	MAPK9	hsa05142	--gt
MAP2K4	MAPK10	hsa05142	--gt
CHUK	NFKBIA	hsa05142	--gt
IKBKB	NFKBIA	hsa05142	--gt
IKBKG	NFKBIA	hsa05142	--gt
NFKBIA	NFKB1	hsa05142	-+-
NFKBIA	RELA	hsa05142	-+-
MAPK8	FOS	hsa05142	--gt
MAPK8	JUN	hsa05142	--gt
MAPK9	FOS	hsa05142	--gt
MAPK9	JUN	hsa05142	--gt
MAPK10	FOS	hsa05142	--gt
MAPK10	JUN	hsa05142	--gt
MAPK1	FOS	hsa05142	--gt
MAPK1	JUN	hsa05142	--gt
MAPK3	FOS	hsa05142	--gt
MAPK3	JUN	hsa05142	--gt
MAPK14	FOS	hsa05142	--gt
MAPK14	JUN	hsa05142	--gt
MAPK11	FOS	hsa05142	--gt
MAPK11	JUN	hsa05142	--gt
MAPK13	FOS	hsa05142	--gt
MAPK13	JUN	hsa05142	--gt
MAPK12	FOS	hsa05142	--gt
MAPK12	JUN	hsa05142	--gt
MAPK14	PPP2CA	hsa05142	--gt
MAPK14	PPP2CB	hsa05142	--gt
MAPK14	PPP2R1A	hsa05142	--gt
MAPK14	PPP2R1B	hsa05142	--gt
MAPK14	PPP2R2A	hsa05142	--gt
MAPK14	PPP2R2B	hsa05142	--gt
MAPK14	PPP2R2C	hsa05142	--gt
MAPK14	PPP2R2D	hsa05142	--gt
MAPK11	PPP2CA	hsa05142	--gt
MAPK11	PPP2CB	hsa05142	--gt
MAPK11	PPP2R1A	hsa05142	--gt
MAPK11	PPP2R1B	hsa05142	--gt
MAPK11	PPP2R2A	hsa05142	--gt
MAPK11	PPP2R2B	hsa05142	--gt
MAPK11	PPP2R2C	hsa05142	--gt
MAPK11	PPP2R2D	hsa05142	--gt
MAPK13	PPP2CA	hsa05142	--gt
MAPK13	PPP2CB	hsa05142	--gt
MAPK13	PPP2R1A	hsa05142	--gt
MAPK13	PPP2R1B	hsa05142	--gt
MAPK13	PPP2R2A	hsa05142	--gt
MAPK13	PPP2R2B	hsa05142	--gt
MAPK13	PPP2R2C	hsa05142	--gt
MAPK13	PPP2R2D	hsa05142	--gt
MAPK12	PPP2CA	hsa05142	--gt
MAPK12	PPP2CB	hsa05142	--gt
MAPK12	PPP2R1A	hsa05142	--gt
MAPK12	PPP2R1B	hsa05142	--gt
MAPK12	PPP2R2A	hsa05142	--gt
MAPK12	PPP2R2B	hsa05142	--gt
MAPK12	PPP2R2C	hsa05142	--gt
MAPK12	PPP2R2D	hsa05142	--gt
NFKB1	PPP2CA	hsa05142	--gt
NFKB1	PPP2CB	hsa05142	--gt
NFKB1	PPP2R1A	hsa05142	--gt
NFKB1	PPP2R1B	hsa05142	--gt
NFKB1	PPP2R2A	hsa05142	--gt
NFKB1	PPP2R2B	hsa05142	--gt
NFKB1	PPP2R2C	hsa05142	--gt
NFKB1	PPP2R2D	hsa05142	--gt
RELA	PPP2CA	hsa05142	--gt
RELA	PPP2CB	hsa05142	--gt
RELA	PPP2R1A	hsa05142	--gt
RELA	PPP2R1B	hsa05142	--gt
RELA	PPP2R2A	hsa05142	--gt
RELA	PPP2R2B	hsa05142	--gt
RELA	PPP2R2C	hsa05142	--gt
RELA	PPP2R2D	hsa05142	--gt
PPP2CA	IRAK1	hsa05142	--|
PPP2CA	IRAK4	hsa05142	--|
PPP2CB	IRAK1	hsa05142	--|
PPP2CB	IRAK4	hsa05142	--|
PPP2R1A	IRAK1	hsa05142	--|
PPP2R1A	IRAK4	hsa05142	--|
PPP2R1B	IRAK1	hsa05142	--|
PPP2R1B	IRAK4	hsa05142	--|
PPP2R2A	IRAK1	hsa05142	--|
PPP2R2A	IRAK4	hsa05142	--|
PPP2R2B	IRAK1	hsa05142	--|
PPP2R2B	IRAK4	hsa05142	--|
PPP2R2C	IRAK1	hsa05142	--|
PPP2R2C	IRAK4	hsa05142	--|
PPP2R2D	IRAK1	hsa05142	--|
PPP2R2D	IRAK4	hsa05142	--|
MYD88	NOS2	hsa05142	--gt
IFNG	IFNGR1	hsa05142	--gt
IFNG	IFNGR2	hsa05142	--gt
TNF	TNFRSF1A	hsa05142	--gt
IFNGR1	NOS2	hsa05142	--gt
IFNGR2	NOS2	hsa05142	--gt
TNFRSF1A	NOS2	hsa05142	--gt
CALR	C1QA	hsa05142	--|
CALR	C1QB	hsa05142	--|
CALR	C1QC	hsa05142	--|
IL10	NOS2	hsa05142	--|
TGFB1	NOS2	hsa05142	--|
TGFB2	NOS2	hsa05142	--|
TGFB3	NOS2	hsa05142	--|
BDKRB2	GNA11	hsa05142	--gt
BDKRB2	GNA15	hsa05142	--gt
BDKRB2	GNAQ	hsa05142	--gt
BDKRB2	GNA14	hsa05142	--gt
GNA11	PLCB1	hsa05142	--gt
GNA11	PLCB2	hsa05142	--gt
GNA11	PLCB3	hsa05142	--gt
GNA11	PLCB4	hsa05142	--gt
GNA15	PLCB1	hsa05142	--gt
GNA15	PLCB2	hsa05142	--gt
GNA15	PLCB3	hsa05142	--gt
GNA15	PLCB4	hsa05142	--gt
GNAQ	PLCB1	hsa05142	--gt
GNAQ	PLCB2	hsa05142	--gt
GNAQ	PLCB3	hsa05142	--gt
GNAQ	PLCB4	hsa05142	--gt
GNA14	PLCB1	hsa05142	--gt
GNA14	PLCB2	hsa05142	--gt
GNA14	PLCB3	hsa05142	--gt
GNA14	PLCB4	hsa05142	--gt
GNAI1	PLCB1	hsa05142	--gt
GNAI1	PLCB2	hsa05142	--gt
GNAI1	PLCB3	hsa05142	--gt
GNAI1	PLCB4	hsa05142	--gt
GNAI2	PLCB1	hsa05142	--gt
GNAI2	PLCB2	hsa05142	--gt
GNAI2	PLCB3	hsa05142	--gt
GNAI2	PLCB4	hsa05142	--gt
GNAI3	PLCB1	hsa05142	--gt
GNAI3	PLCB2	hsa05142	--gt
GNAI3	PLCB3	hsa05142	--gt
GNAI3	PLCB4	hsa05142	--gt
GNAO1	PLCB1	hsa05142	--gt
GNAO1	PLCB2	hsa05142	--gt
GNAO1	PLCB3	hsa05142	--gt
GNAO1	PLCB4	hsa05142	--gt
GNAL	ADCY1	hsa05142	--gt
GNAS	ADCY1	hsa05142	--gt
PIK3CA	AKT3	hsa05142	127
PIK3CA	AKT1	hsa05142	127
PIK3CA	AKT2	hsa05142	127
PIK3CB	AKT3	hsa05142	127
PIK3CB	AKT1	hsa05142	127
PIK3CB	AKT2	hsa05142	127
PIK3CD	AKT3	hsa05142	127
PIK3CD	AKT1	hsa05142	127
PIK3CD	AKT2	hsa05142	127
PIK3R1	AKT3	hsa05142	127
PIK3R1	AKT1	hsa05142	127
PIK3R1	AKT2	hsa05142	127
PIK3R2	AKT3	hsa05142	127
PIK3R2	AKT1	hsa05142	127
PIK3R2	AKT2	hsa05142	127
PIK3R3	AKT3	hsa05142	127
PIK3R3	AKT1	hsa05142	127
PIK3R3	AKT2	hsa05142	127
FASLG	FAS	hsa05142	--gt
FAS	FADD	hsa05142	--gt
TNFRSF1A	FADD	hsa05142	--gt
FADD	CASP8	hsa05142	--gt
FADD	CFLAR	hsa05142	---
CFLAR	CASP8	hsa05142	--|
CD3D	CASP8	hsa05142	--gt
CD3E	CASP8	hsa05142	--gt
CD3G	CASP8	hsa05142	--gt
CD247	CASP8	hsa05142	--gt
FAS	CASP8	hsa05142	--gt
CASP8	NFKBIA	hsa05142	--gt
TICAM1	IFNB1	hsa05142	--gt
TICAM1	CCL5	hsa05142	--gt
FOS	IFNB1	hsa05142	--gt
JUN	IFNB1	hsa05142	--gt
FOS	CCL5	hsa05142	--gt
JUN	CCL5	hsa05142	--gt
FOS	CCL2	hsa05142	--gt
JUN	CCL2	hsa05142	--gt
FOS	TNF	hsa05142	--gt
JUN	TNF	hsa05142	--gt
FOS	IL12A	hsa05142	--gt
FOS	IL12B	hsa05142	--gt
JUN	IL12A	hsa05142	--gt
JUN	IL12B	hsa05142	--gt
FOS	IL6	hsa05142	--gt
JUN	IL6	hsa05142	--gt
FOS	CXCL8	hsa05142	--gt
JUN	CXCL8	hsa05142	--gt
FOS	CCL3L3	hsa05142	--gt
FOS	CCL3	hsa05142	--gt
FOS	CCL3L1	hsa05142	--gt
JUN	CCL3L3	hsa05142	--gt
JUN	CCL3	hsa05142	--gt
JUN	CCL3L1	hsa05142	--gt
NFKB1	IL1B	hsa05142	--gt
RELA	IL1B	hsa05142	--gt
NFKB1	IL2	hsa05142	--gt
RELA	IL2	hsa05142	--gt
SMAD2	SERPINE1	hsa05142	--gt
TICAM1	CCL2	hsa05142	--gt
KNG1	BDKRB2	hsa05142	--gt
ACE	KNG1	hsa05142	--|
HBA1	HPR	hsa05143	---
HBA2	HPR	hsa05143	---
HBB	HPR	hsa05143	---
TLR9	MYD88	hsa05143	--gt
FASLG	FAS	hsa05143	--gt
